"Date","Country","State","Market Size","Product","City","Product Line","Product Type","Type","Budget COGS","Budget Margin","Budget Profit","Budget Sales","COGS","Inventory","Marketing","Sales","Total Expenses","Inv2"
"01/04/2018","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",44,77,55,121,52,904,15,127,28,
"01/04/2018","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",44,66,44,110,50,855,14,124,27,
"01/04/2018","United Kingdom","England","Small Market","Amaretto","Liverpool","Beans","Coffee","Regular",99,121,77,220,84,1062,26,184,49,
"01/04/2018","United Kingdom","England","Small Market","Colombian","Liverpool","Beans","Coffee","Regular",66,88,55,154,57,343,18,131,48,
"01/04/2018","United Kingdom","England","Small Market","Decaf Irish Cream","Liverpool","Beans","Coffee","Decaf",110,132,77,242,88,544,33,196,71,
"01/04/2018","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",44,66,33,110,54,266,17,134,42,
"01/04/2018","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",44,77,44,121,55,410,18,138,52,
"01/04/2018","United Kingdom","England","Small Market","Mint","Liverpool","Leaves","Herbal Tea","Decaf",77,44,0,121,103,924,31,147,57,
"01/04/2018","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",22,55,11,77,49,288,44,118,76,
"01/04/2018","United Kingdom","England","Small Market","Earl Grey","Liverpool","Leaves","Tea","Regular",22,33,11,55,41,215,14,97,44,
"01/04/2018","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",11,33,11,44,32,186,13,72,49,
"01/05/2018","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",33,66,55,99,43,879,11,107,25,
"01/05/2018","United Kingdom","England","Small Market","Caffe Mocha","Liverpool","Beans","Espresso","Regular",44,66,44,110,53,659,17,123,30,
"01/05/2018","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",44,66,44,110,49,929,14,120,26,
"01/05/2018","United Kingdom","England","Small Market","Amaretto","Liverpool","Beans","Coffee","Regular",88,110,66,198,75,1098,24,163,47,
"01/05/2018","United Kingdom","England","Small Market","Colombian","Liverpool","Beans","Coffee","Regular",66,88,55,154,53,368,17,125,48,
"01/05/2018","United Kingdom","England","Small Market","Decaf Irish Cream","Liverpool","Beans","Coffee","Decaf",99,132,77,231,85,582,32,191,69,
"01/05/2018","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",44,77,44,121,57,292,18,138,44,
"01/05/2018","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",44,77,44,121,58,437,19,146,53,
"01/05/2018","United Kingdom","England","Small Market","Mint","Liverpool","Leaves","Herbal Tea","Decaf",88,33,-11,121,108,1071,33,150,59,
"01/05/2018","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",22,55,11,77,48,311,43,115,76,
"01/05/2018","United Kingdom","England","Small Market","Earl Grey","Liverpool","Leaves","Tea","Regular",22,44,22,66,43,234,14,102,43,
"01/06/2018","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",33,55,44,88,40,911,11,98,25,
"01/06/2018","United Kingdom","England","Small Market","Caffe Mocha","Liverpool","Beans","Espresso","Regular",44,66,44,110,53,653,17,123,31,
"01/06/2018","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",33,55,44,88,41,964,11,102,24,
"01/06/2018","United Kingdom","England","Small Market","Amaretto","Liverpool","Beans","Coffee","Regular",88,99,66,187,72,1147,22,157,46,
"01/06/2018","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",44,88,55,132,62,333,19,152,44,
"01/06/2018","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",55,88,55,143,69,480,22,172,58,
"01/06/2018","United Kingdom","England","Small Market","Mint","Liverpool","Leaves","Herbal Tea","Decaf",99,33,-11,132,128,1257,39,156,64,
"01/06/2018","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",22,33,11,55,39,225,15,86,51,
"01/06/2018","United Kingdom","England","Small Market","Decaf Irish Cream","Liverpool","Beans","Coffee","Decaf",99,132,77,231,84,638,31,186,68,
"01/07/2018","United Kingdom","England","Small Market","Amaretto","Liverpool","Beans","Coffee","Regular",77,99,66,176,66,1177,20,146,44,
"01/07/2018","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",55,88,66,143,68,362,21,167,47,
"01/07/2018","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",55,99,66,154,71,514,24,176,58,
"01/07/2018","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",33,66,11,99,65,372,59,156,91,
"01/07/2018","United Kingdom","England","Small Market","Earl Grey","Liverpool","Leaves","Tea","Regular",22,55,33,77,49,284,16,114,47,
"01/07/2018","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",22,44,22,66,44,241,17,98,53,
"01/07/2018","United Kingdom","England","Small Market","Decaf Irish Cream","Liverpool","Beans","Coffee","Decaf",99,132,77,231,84,675,31,186,69,
"01/08/2018","United Kingdom","England","Small Market","Colombian","Liverpool","Beans","Coffee","Regular",55,77,44,132,47,423,15,108,46,
"01/08/2018","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",55,99,66,154,71,506,24,176,58,
"01/08/2018","United Kingdom","England","Small Market","Earl Grey","Liverpool","Leaves","Tea","Regular",22,55,33,77,50,279,16,116,46,
"01/08/2018","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",11,33,11,44,32,237,13,72,50,
"01/08/2018","United Kingdom","England","Small Market","Decaf Irish Cream","Liverpool","Beans","Coffee","Decaf",99,121,66,220,80,667,30,176,68,
"01/08/2018","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",33,44,33,77,38,979,10,92,24,
"01/09/2018","United Kingdom","England","Small Market","Colombian","Liverpool","Beans","Coffee","Regular",66,88,55,154,53,418,17,125,48,
"01/09/2018","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",44,66,44,110,54,347,17,132,41,
"01/09/2018","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",44,88,55,132,61,499,20,153,55,
"01/09/2018","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",22,55,11,77,49,358,44,117,76,
"01/09/2018","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",11,22,0,33,27,234,10,60,48,
"01/09/2018","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",33,44,33,77,36,921,9,87,22,
"01/09/2018","United Kingdom","England","Small Market","Caffe Mocha","Liverpool","Beans","Espresso","Regular",66,99,66,165,76,630,25,175,38,
"01/09/2018","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",44,66,44,110,49,975,14,119,27,
"01/10/2018","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",22,77,66,99,50,492,16,126,51,
"01/10/2018","United Kingdom","England","Small Market","Mint","Liverpool","Leaves","Herbal Tea","Decaf",66,22,0,88,95,1868,29,120,55,
"01/10/2018","United Kingdom","England","Small Market","Earl Grey","Liverpool","Leaves","Tea","Regular",11,33,22,44,43,269,14,102,43,
"01/10/2018","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",0,22,11,22,28,230,10,62,48,
"01/10/2018","United Kingdom","England","Small Market","Amaretto","Liverpool","Beans","Coffee","Regular",99,121,99,220,72,1159,22,157,46,
"01/10/2018","United Kingdom","England","Small Market","Colombian","Liverpool","Beans","Coffee","Regular",55,110,88,165,52,413,17,123,47,
"01/10/2018","United Kingdom","England","Small Market","Decaf Irish Cream","Liverpool","Beans","Coffee","Decaf",110,176,132,286,87,653,33,195,71,
"01/10/2018","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",22,66,66,88,44,970,13,109,25,
"01/11/2018","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",44,66,33,110,48,498,16,120,51,
"01/11/2018","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",33,44,-11,77,49,358,44,117,76,
"01/11/2018","United Kingdom","England","Small Market","Earl Grey","Liverpool","Leaves","Tea","Regular",22,33,11,55,39,273,13,91,42,
"01/11/2018","United Kingdom","England","Small Market","Colombian","Liverpool","Beans","Coffee","Regular",66,88,55,154,59,418,19,137,49,
"01/11/2018","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",33,44,33,77,37,920,10,90,24,
"01/11/2018","United Kingdom","England","Small Market","Caffe Mocha","Liverpool","Beans","Espresso","Regular",99,143,99,242,112,608,37,255,50,
"01/11/2018","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",55,77,55,132,60,974,17,146,29,
"01/12/2018","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",44,77,44,121,58,360,18,140,43,
"01/12/2018","United Kingdom","England","Small Market","Mint","Liverpool","Leaves","Herbal Tea","Decaf",88,66,22,154,102,2088,31,176,57,
"01/12/2018","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",33,55,0,88,54,369,49,130,81,
"01/12/2018","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",11,22,0,33,22,240,8,50,44,
"01/12/2018","United Kingdom","England","Small Market","Amaretto","Liverpool","Beans","Coffee","Regular",77,99,55,176,70,1183,21,153,44,
"01/12/2018","United Kingdom","England","Small Market","Decaf Irish Cream","Liverpool","Beans","Coffee","Decaf",88,110,55,198,75,681,28,169,65,
"01/12/2018","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",33,44,33,77,35,929,9,85,22,
"01/12/2018","United Kingdom","England","Small Market","Caffe Mocha","Liverpool","Beans","Espresso","Regular",99,121,77,220,104,594,35,236,48,
"01/12/2018","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",44,77,55,121,55,988,16,136,29,
"01/01/2019","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",33,55,33,88,42,266,14,115,40,
"01/01/2019","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",44,66,33,110,53,410,17,148,54,
"01/01/2019","United Kingdom","England","Small Market","Mint","Liverpool","Leaves","Herbal Tea","Decaf",77,11,-33,88,97,578,30,123,60,
"01/01/2019","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",22,44,0,66,41,288,38,112,73,
"01/01/2019","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",11,33,11,44,32,186,13,81,52,
"01/01/2019","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",44,77,55,121,55,904,16,152,30,
"01/01/2019","United Kingdom","England","Small Market","Colombian","Liverpool","Beans","Coffee","Regular",66,110,77,176,61,344,20,160,52,
"01/01/2019","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",44,66,44,110,51,855,14,141,28,
"01/01/2019","United Kingdom","England","Small Market","Caffe Mocha","Liverpool","Beans","Espresso","Regular",44,66,44,110,54,686,18,138,33,
"01/02/2019","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",33,55,33,88,46,260,15,119,40,
"01/02/2019","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",33,77,44,110,50,403,16,134,50,
"01/02/2019","United Kingdom","England","Small Market","Mint","Liverpool","Leaves","Herbal Tea","Decaf",77,11,-33,88,93,688,29,120,54,
"01/02/2019","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",11,33,11,44,33,182,13,80,49,
"01/02/2019","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",44,77,55,121,55,896,16,145,28,
"01/02/2019","United Kingdom","England","Small Market","Colombian","Liverpool","Beans","Coffee","Regular",66,110,77,176,61,336,20,153,50,
"01/02/2019","United Kingdom","England","Small Market","Decaf Irish Cream","Liverpool","Beans","Coffee","Decaf",110,154,88,264,95,533,36,227,73,
"01/02/2019","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",44,55,33,99,47,849,13,121,26,
"01/02/2019","United Kingdom","England","Small Market","Caffe Mocha","Liverpool","Beans","Espresso","Regular",44,66,44,110,54,679,18,131,31,
"01/03/2019","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",33,66,44,99,48,255,15,126,40,
"01/03/2019","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",44,66,33,110,52,398,17,140,51,
"01/03/2019","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",22,55,11,77,49,277,44,126,77,
"01/03/2019","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",22,33,11,55,37,179,14,88,51,
"01/03/2019","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",44,77,55,121,54,890,15,142,28,
"01/03/2019","United Kingdom","England","Small Market","Amaretto","Liverpool","Beans","Coffee","Regular",99,121,77,220,82,1044,25,192,49,
"01/03/2019","United Kingdom","England","Small Market","Decaf Irish Cream","Liverpool","Beans","Coffee","Decaf",110,143,77,253,94,524,36,222,73,
"01/04/2019","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",44,77,44,121,55,410,18,147,52,
"01/04/2019","United Kingdom","England","Small Market","Mint","Liverpool","Leaves","Herbal Tea","Decaf",77,44,0,121,103,924,31,157,57,
"01/04/2019","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",22,55,11,77,49,288,44,126,76,
"01/04/2019","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",44,66,44,110,50,855,14,131,27,
"01/04/2019","United Kingdom","England","Small Market","Caffe Mocha","Liverpool","Beans","Espresso","Regular",44,77,55,121,58,666,19,140,33,
"01/04/2019","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",44,77,55,121,52,904,15,136,28,
"01/04/2019","United Kingdom","England","Small Market","Colombian","Liverpool","Beans","Coffee","Regular",66,88,55,154,57,343,18,140,48,
"01/05/2019","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",44,77,44,121,57,292,18,137,41,
"01/05/2019","United Kingdom","England","Small Market","Lemon","Liverpool","Leaves","Herbal Tea","Decaf",44,77,44,121,58,437,19,145,50,
"01/05/2019","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",22,55,11,77,48,311,43,114,71,
"01/05/2019","United Kingdom","England","Small Market","Earl Grey","Liverpool","Leaves","Tea","Regular",22,44,22,66,43,234,14,101,40,
"01/05/2019","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",33,66,55,99,43,879,11,106,22,
"01/05/2019","United Kingdom","England","Small Market","Caffe Mocha","Liverpool","Beans","Espresso","Regular",44,66,44,110,53,659,17,121,28,
"01/05/2019","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",44,66,44,110,49,929,14,119,24,
"01/05/2019","United Kingdom","England","Small Market","Amaretto","Liverpool","Beans","Coffee","Regular",88,110,66,198,75,1098,24,162,43,
"01/05/2019","United Kingdom","England","Small Market","Colombian","Liverpool","Beans","Coffee","Regular",66,88,55,154,53,368,17,124,44,
"01/05/2019","United Kingdom","England","Small Market","Decaf Irish Cream","Liverpool","Beans","Coffee","Decaf",99,132,77,231,85,582,32,189,64,
"01/06/2019","United Kingdom","England","Small Market","Chamomile","Liverpool","Leaves","Herbal Tea","Decaf",44,88,55,132,62,333,19,151,41,
"01/06/2019","United Kingdom","England","Small Market","Mint","Liverpool","Leaves","Herbal Tea","Decaf",99,33,-11,132,128,1257,39,154,60,
"01/06/2019","United Kingdom","England","Small Market","Darjeeling","Liverpool","Leaves","Tea","Regular",33,55,0,88,58,345,52,137,79,
"01/06/2019","United Kingdom","England","Small Market","Earl Grey","Liverpool","Leaves","Tea","Regular",22,44,22,66,46,263,15,105,42,
"01/06/2019","United Kingdom","England","Small Market","Green Tea","Liverpool","Leaves","Tea","Regular",22,33,11,55,39,225,15,85,48,
"01/06/2019","United Kingdom","England","Small Market","Caffe Latte","Liverpool","Beans","Espresso","Regular",33,55,44,88,40,911,11,97,22,
"01/06/2019","United Kingdom","England","Small Market","Decaf Espresso","Liverpool","Beans","Espresso","Decaf",33,55,44,88,41,964,11,101,22,
"01/06/2019","United Kingdom","England","Small Market","Amaretto","Liverpool","Beans","Coffee","Regular",88,99,66,187,72,1147,22,156,42,
